Date,High,Low,Open,Close,VOLUME,Adj Close
29.09.2011,60110.4,59028.48,59028.48,59758.18,507556500,59758.18
30.09.2011,59879.93,58363.63,59864.23,59693.43,510559700,59693.43
03.10.2011,60115.73,58712.55,58906.61,59459.66,572100500,59459.66
04.10.2011,59549.33,57209.16,59080.49,57209.16,547646300,57209.16
05.10.2011,58296.61,57183.39,57809.82,57311.22,470264800,57311.22
06.10.2011,58086.62,56905.2,57718.24,57228.53,484989800,57228.53
07.10.2011,57724.75,56507.83,57580.48,57338.78,522037000,57338.78
10.10.2011,58327.63,57391.99,57731.71,58327.63,400443100,58327.63
11.10.2011,58721.88,57970.22,58388.39,58664.09,429550700,58664.09
12.10.2011,59620.46,58754.88,58888.93,59420.26,434620100,59420.26
13.10.2011,59881.16,58342.1,59356.37,58543.37,561306900,58543.37
14.10.2011,59460.42,58470.04,58862.98,59300.29,461566500,59300.29
17.10.2011,59958.89,58331.87,59566.82,58442.44,486017800,58442.44
18.10.2011,58874.36,57839.99,58181.54,58750.59,485059000,58750.59
19.10.2011,59306.79,57670.41,59063.91,57798.73,449606800,57798.73
20.10.2011,57348.87,55723.28,57348.87,55904.51,480329600,55904.51
21.10.2011,56840.14,55387.64,55687.95,56792.34,441255700,56792.34
24.10.2011,57047.56,55451.05,57023.68,56259.37,470946800,56259.37
25.10.2011,57054.16,55889.56,56216.45,56278.39,470384700,56278.39
26.10.2011,56708.44,55339.26,56368.71,55469.92,430180300,55469.92
27.10.2011,56801.4,55822.72,56047.22,56616.81,486142200,56616.81
28.10.2011,57446.86,56830.52,56924.06,57042.36,211705900,57042.36
31.10.2011,56817.92,55874.24,56810.95,56061.47,542121600,56061.47
01.11.2011,55262.15,54121.84,55256.74,54851.52,570405400,54851.52
02.11.2011,55858.64,54490.08,55185.1,55721.42,409728000,55721.42
03.11.2011,56534.03,54861.12,54992.82,56522.77,565028500,56522.77
04.11.2011,56955.26,55815.34,56735.73,56180.24,378467400,56180.24
10.11.2011,55848.16,54874.86,54965.82,55540.67,424508600,55540.67
11.11.2011,56391.97,55631.01,55783.8,56201.45,345229900,56201.45
14.11.2011,56770.67,55714.89,56609.02,55875.72,393057800,55875.72
15.11.2011,56162.5,55285.04,55940.2,55922.53,395412300,55922.53
16.11.2011,56306.7,55588.85,55588.85,55927.45,464411300,55927.45
17.11.2011,55938.31,54923.02,55938.31,55089.82,441951100,55089.82
18.11.2011,54984.56,54344.7,54809.67,54473.9,333832300,54473.9
21.11.2011,54506.52,52589.31,54300.73,52752.15,408784500,52752.15
22.11.2011,53387.49,51497.34,53333.21,51986.38,519068200,51986.38
23.11.2011,51941.7,50656.59,51519.77,51091.51,547266000,51091.51
24.11.2011,51703.6,49621.67,51328.5,49621.67,549431900,49621.67
25.11.2011,51084.01,48812.4,49824.32,51071.22,623635200,51071.22
28.11.2011,52450.67,51303.34,51575.94,52283.58,425113200,52283.58
29.11.2011,52488.55,51582.08,51999.04,52092.78,445162900,52092.78
30.11.2011,54517.76,51640.47,51743,54517.76,748173600,54517.76
01.12.2011,54792.44,53636.62,54412.8,53806.64,542525400,53806.64
02.12.2011,55154.53,53941.9,53941.9,54769.25,513817500,54769.25
05.12.2011,55384.08,54725.02,54944.16,55195.81,351458100,55195.81
06.12.2011,55173.07,54300.14,54780.41,54679.11,389708700,54679.11
07.12.2011,55537.56,54377.55,55128.77,55138.85,420373000,55138.85
08.12.2011,55212.3,53316.73,55189.29,53499.25,456432200,53499.25
09.12.2011,53986.9,52655.86,52675.4,53834.91,452068400,53834.91
12.12.2011,53885.46,52328.16,53557.49,52444.07,359561200,52444.07
13.12.2011,52989.15,52117.13,52457.95,52551.52,493066200,52551.52
14.12.2011,52323.74,51158.49,52323.74,51338.97,417103400,51338.97
15.12.2011,52250,51088.4,51530,51886.47,439793200,51886.47
16.12.2011,52337.3,51551.49,52250.03,51665.78,360511400,51665.78
19.12.2011,51824.5,50684.01,51450.31,50742.08,312541600,50742.08
20.12.2011,52155.82,50639.56,50958.05,52126.94,436477300,52126.94
21.12.2011,52846.11,51507.11,52458.6,51747.43,504418800,51747.43
22.12.2011,52332.67,51301.2,52013.51,51591.56,342625100,51591.56
23.12.2011,52265.3,51703.4,52032.55,51948.62,274862400,51948.62
26.12.2011,52554.85,52025.86,52235.82,52517.25,158989000,52517.25
27.12.2011,52618.38,52202.75,52453.86,52561.2,240648400,52561.2
28.12.2011,52542.63,51452,52403.32,51553.2,312747100,51553.2
29.12.2011,52053.62,51116.72,51563.51,52053.62,240944500,52053.62
30.12.2011,52334.19,51013.4,52111.76,51266.62,218967900,51266.62
02.01.2012,51711.94,51029.4,51314.57,51340.96,220599300,51340.96
03.01.2012,52859.07,51580.01,51645.21,52859.07,437051500,52859.07
04.01.2012,52956.73,51258.69,52748.24,51532.56,447316400,51532.56
05.01.2012,51661.6,50753.95,51640.23,51204.58,400154800,51204.58
06.01.2012,51474.51,50007.03,51183.12,50182.53,467414400,50182.53
09.01.2012,50562.29,49263.3,50497.76,49836.98,505442500,49836.98
10.01.2012,51092.38,50080.67,50325.15,50781.84,403759300,50781.84
11.01.2012,51524.43,50499.74,50767.33,51410.44,545303200,51410.44
12.01.2012,52489.88,51578.11,51631.51,52154.27,608076500,52154.27
13.01.2012,52792.6,51148.2,52529.22,51561.68,532052400,51561.68
16.01.2012,52802.56,51484.36,51712.14,52797.16,497417300,52797.16
17.01.2012,53848.63,52993.24,53364.63,53529.3,614879600,53529.3
18.01.2012,54398.76,53151.1,53466.61,54384.76,682054500,54384.76
19.01.2012,54896.66,54009.47,54455.65,54607.89,683672400,54607.89
20.01.2012,55056.62,54352.6,54868.7,54888.55,566064300,54888.55
23.01.2012,55450.77,54478.96,54773.24,55186.21,579610200,55186.21
24.01.2012,55293.55,54223.73,55052.79,54790.84,534741300,54790.84
25.01.2012,55418.82,54745.81,55042.68,54918.68,572748900,54918.68
26.01.2012,57266.29,55513.93,55513.93,56958.83,834873200,56958.83
27.01.2012,57581.86,56656.55,56743.27,57356.72,577558800,57356.72
30.01.2012,57848.91,56916.59,57053.88,57811.79,499216400,57811.79
31.01.2012,58471.9,56904.88,58236.2,57171.34,652653000,57171.34
01.02.2012,59334.51,57079.66,57079.66,59215.65,689164800,59215.65
02.02.2012,60089.37,58553.24,59227.07,60051.94,826076300,60051.94
03.02.2012,60442.83,59628.99,59872.21,60147.96,697231500,60147.96
06.02.2012,60674.87,59528,59917.51,60674.87,521420200,60674.87
07.02.2012,61080.37,60380.51,60873.28,60545.87,610440800,60545.87
08.02.2012,61308.45,60871.5,61046.16,61178.25,552787500,61178.25
09.02.2012,61587.57,60012.83,61261.42,60162.52,897712800,60162.52
10.02.2012,60141.69,58988.29,59807.17,59332.11,578770300,59332.11
13.02.2012,60730.36,59806.56,59806.56,60557.48,537430900,60557.48
14.02.2012,60856.06,59500.78,60534.23,59662.13,659757400,59662.13
15.02.2012,60512.48,59532.82,60298.91,59847.64,524912000,59847.64
16.02.2012,60034.61,59147.2,59407.65,60030.14,699544600,60030.14
17.02.2012,61111.3,60257.27,60442.13,61111.3,646408800,61111.3
20.02.2012,61778.66,61323.39,61599.03,61449.07,710545500,61449.07
21.02.2012,61629.81,60759.19,61453.87,61252.83,634230200,61252.83
22.02.2012,61623.38,60768.27,61404.37,60856.43,670795100,60856.43
23.02.2012,60927.21,59640.42,60895.5,59666.62,562539800,59666.62
24.02.2012,60164.62,59142.79,59946.25,59737.53,612837600,59737.53
27.02.2012,59638.07,58378.71,59571.97,58821.82,632030000,58821.82
28.02.2012,60166.23,59126.58,59235.55,59978.49,591044500,59978.49
29.02.2012,60943.85,59785.91,60122.79,60721.23,646628700,60721.23
01.03.2012,61022.05,60143.29,60398.69,60725.88,644589200,60725.88
02.03.2012,60992.76,60454.03,60520.67,60902.41,277312000,60902.41
05.03.2012,60608.84,59617.6,60608.84,59685.48,504526000,59685.48
06.03.2012,59751.95,58862.68,59716.51,59143.43,484293100,59143.43
07.03.2012,59718.75,58937.7,59286.64,59479.73,506387200,59479.73
08.03.2012,60512.18,59591.29,59904.47,59673.75,531343400,59673.75
09.03.2012,59945.28,59101.16,59927.75,59280.43,392548600,59280.43
12.03.2012,59418.42,58778.01,59146.31,59009.47,425901000,59009.47
13.03.2012,59954.31,59388.46,59544.77,59389.02,535316400,59389.02
14.03.2012,61033.21,59879.08,59879.08,60835.74,673052200,60835.74
15.03.2012,61412.42,60790.77,60960.94,61279.31,611163600,61279.31
16.03.2012,62376.89,61296.94,61296.94,62336.32,823335200,62336.32
19.03.2012,63015.6,62151.71,62424.34,62537.33,699661500,62537.33
20.03.2012,62499.18,61595.58,62447.64,62164.06,555116700,62164.06
21.03.2012,62617.55,62028.75,62358.01,62064.97,571495700,62064.97
22.03.2012,62449,61716.36,62345.19,61786.74,619539100,61786.74
23.03.2012,62165.32,61248.92,61949.28,61417.44,582716900,61417.44
26.03.2012,62561.66,61093.44,61139.69,62561.47,604030500,62561.47
27.03.2012,63035.28,62357.09,62864.54,62490.95,690577300,62490.95
28.03.2012,62434.98,61642.02,62159.87,61815.1,718812400,61815.1
29.03.2012,61880.61,61401.52,61757.28,61544.94,501376100,61544.94
30.03.2012,62509.91,61925.21,61925.21,62423.04,632593000,62423.04
02.04.2012,62975.42,62392.06,62598.34,62969.32,610020900,62969.32
03.04.2012,63616.88,63030.04,63244.46,63284.54,827710300,63284.54
04.04.2012,62941.84,62317.8,62941.84,62463.96,622547300,62463.96
05.04.2012,62653.91,61652.28,62566.41,62062.69,663138400,62062.69
06.04.2012,61837.59,60832.01,61818.23,60939.55,440657400,60939.55
09.04.2012,61104.36,60474.43,60866.9,60813.25,342674800,60813.25
10.04.2012,61112.27,59987.73,61004.94,59987.73,627501900,59987.73
11.04.2012,60709.82,59388.42,59823.55,60709.82,562268700,60709.82
12.04.2012,61007.32,60178.54,60889.92,60890.09,816033300,60890.09
13.04.2012,61246.78,60519.91,60968.51,60582.6,623270900,60582.6
16.04.2012,60988.78,59983.08,60205.66,60478.5,575745900,60478.5
17.04.2012,61166.13,60221.2,60395.09,60652.56,517065600,60652.56
18.04.2012,61245.32,59985.84,61104.74,60131.94,521811100,60131.94
19.04.2012,60553.01,59695.6,60283.41,59848.46,562456600,59848.46
20.04.2012,60314.97,59849.01,59941.94,60122.9,385912600,60122.9
24.04.2012,60005.5,59376.37,59571.57,59706.03,461043900,59706.03
25.04.2012,60318.43,59241.23,60114.13,59940.54,560785000,59940.54
26.04.2012,60692.46,59875.6,60044,60677.81,632929300,60677.81
27.04.2012,61076.07,60248.82,60557.53,60596.68,525048000,60596.68
30.04.2012,60861.81,59698.35,60794.65,60010.42,449392700,60010.42
02.05.2012,60314.99,58851.15,59971.69,58943.71,470691800,58943.71
03.05.2012,59557.03,59138.92,59138.92,59285.68,387083600,59285.68
04.05.2012,59574.47,58820.1,59446.18,59015.69,373857900,59015.69
07.05.2012,58841.23,58047.71,58248.77,58809.68,334087700,58809.68
08.05.2012,59325.48,58630.45,58942,58749.33,460385900,58749.33
09.05.2012,58973.39,58082.01,58917.79,58092.99,392681200,58092.99
10.05.2012,58953.46,58334.58,58432.73,58820.76,345009800,58820.76
11.05.2012,58886.88,58376.78,58446.64,58872.62,396854500,58872.62
14.05.2012,58906.66,57779,58677.99,57853.86,415038000,57853.86
15.05.2012,58174.46,57090.91,58012.3,57453.05,400168900,57453.05
16.05.2012,58164.96,56716.99,56968.61,58100.85,444884100,58100.85
17.05.2012,58316.23,57174.84,57934.26,57331.17,461241500,57331.17
18.05.2012,57286.37,56404.94,56697.35,56935.76,440750200,56935.76
21.05.2012,57484.56,56539.64,57240.13,56539.64,335750500,56539.64
22.05.2012,57134.77,56519.75,57033.5,57079.47,365764900,57079.47
23.05.2012,56662.82,55598.93,56471.47,55734.34,382777200,55734.34
24.05.2012,56088.79,54867.44,55959.78,54916.61,479332000,54916.61
25.05.2012,55206.39,53997.64,54127.57,54809.94,565418700,54809.94
28.05.2012,55175.78,54594.58,55091.48,54843.93,363984300,54843.93
29.05.2012,55652.01,54807.12,54946.79,55449.51,472140700,55449.51
30.05.2012,55418.28,54724.27,55169.99,55125.29,411168100,55125.29
31.05.2012,55790.43,54946.87,55196.6,55099.33,584235800,55099.33
01.06.2012,55574.47,54366.31,55125.19,55568.37,474791900,55568.37
04.06.2012,55970.25,55132.45,55191.67,55744.29,409663600,55744.29
05.06.2012,56166.65,55606.17,55950.18,55799.77,461947100,55799.77
06.06.2012,56248.45,55762.06,56054.66,56248.45,379183300,56248.45
07.06.2012,57069.6,56471.75,56570,56695.71,428681000,56695.71
08.06.2012,57365.55,56147.4,56449.05,57300.02,387536900,57300.02
11.06.2012,58274.25,57504.82,58243.09,57504.82,462433400,57504.82
12.06.2012,58201.29,57524.49,57546.5,58201.29,407100100,58201.29
13.06.2012,58546.09,57943.05,58450.69,58250.48,396900600,58250.48
14.06.2012,58512.65,58130.93,58330.88,58364.67,346823800,58364.67
15.06.2012,58663.53,58183.9,58632.97,58467.79,361313200,58467.79
18.06.2012,58979.36,58145.07,58897.55,58324.86,287035300,58324.86
19.06.2012,59299.68,58343.54,58343.54,59299.68,397788400,59299.68
20.06.2012,60068.21,59401.26,59942.59,59401.26,404475700,59401.26
21.06.2012,60815.43,59287.95,59362.59,60439.83,559534100,60439.83
22.06.2012,60663.63,59991.32,60119.41,60451.41,488901600,60451.41
25.06.2012,60149.7,59479.36,59860.96,59479.36,367927400,59479.36
26.06.2012,60178.74,59512.97,59704.72,60126.55,312927600,60126.55
27.06.2012,61249.91,60279.46,60292.23,61184.33,640444300,61184.33
28.06.2012,61407.81,60434.86,61278,60822.57,519536800,60822.57
29.06.2012,62543.49,61359.07,61500.9,62543.49,513555600,62543.49
02.07.2012,62418.24,61742.34,62310.19,61951.16,423866400,61951.16
03.07.2012,62757,62133.02,62133.02,62721.31,412670400,62721.31
04.07.2012,63074.17,62500.41,62880.97,62986.09,425230500,62986.09
05.07.2012,63158.45,61972.14,62977,61972.14,461614800,61972.14
06.07.2012,62790.25,61945.61,62118.12,62780.58,389187600,62780.58
09.07.2012,63022.4,62420.64,62725.43,62608.13,327286800,62608.13
10.07.2012,63575.71,62554.56,62682.87,63123.95,413840700,63123.95
11.07.2012,63548.97,62884.68,63138.63,63048.76,440353100,63048.76
12.07.2012,63088.42,62107.6,63051.74,62324.64,353951600,62324.64
13.07.2012,62830.79,62298.87,62476.78,62662.16,328002500,62662.16
16.07.2012,63019.76,62428.38,62717.15,62675.31,341365600,62675.31
17.07.2012,62943.96,62361.12,62929.81,62472.82,350496600,62472.82
18.07.2012,62902.15,62107.55,62568.93,62444.93,427728700,62444.93
19.07.2012,62778.97,62307.1,62677.76,62340.84,371365200,62340.84
20.07.2012,62474.31,61404.86,62383.68,61792.16,378527800,61792.16
23.07.2012,61390.59,60466.68,61390.59,60736.81,326417200,60736.81
24.07.2012,61573.86,60640.77,60832.05,61303.26,386266000,61303.26
25.07.2012,61845.72,61154.06,61167.71,61707.54,384178800,61707.54
26.07.2012,63840.98,61895.53,61895.53,63840.98,531164600,63840.98
27.07.2012,64498.27,63647.4,63853.86,64372.81,487828400,64372.81
30.07.2012,65150.56,64151.83,64522.86,65032.05,483765500,65032.05
31.07.2012,65189.82,64007.92,64929.35,64259.54,506213100,64259.54
01.08.2012,64546.08,63924.17,64206.63,64081.17,344781900,64081.17
02.08.2012,64567.08,63265.15,64026.52,63777.91,558878700,63777.91
03.08.2012,65444.94,63513.05,63794.23,65303.64,490486100,65303.64
06.08.2012,66140.92,65320.43,65320.43,65576.79,476265600,65576.79
07.08.2012,65924.15,64840.98,65664.52,64938.36,430371300,64938.36
08.08.2012,65100.19,64592.15,64814.67,64698.63,478185300,64698.63
09.08.2012,65247.97,64022,64962.77,64501.13,388821800,64501.13
10.08.2012,65126,64161.2,64397.6,65126,339094000,65126
13.08.2012,65595.81,64984.4,65027.79,65148.93,324561500,65148.93
14.08.2012,65386.54,64083.42,65327.71,64160.81,312954900,64160.81
15.08.2012,64660.76,63739.79,64168.36,64611.75,354612900,64611.75
16.08.2012,65180.87,64764.05,64764.44,64916.23,313617800,64916.23
17.08.2012,65953.69,65172.51,65172.51,65758.47,359043600,65758.47
22.08.2012,66340.72,65517.93,65808.45,66108.84,296867400,66108.84
23.08.2012,66599.17,65905.43,66386.73,66079.48,320469800,66079.48
24.08.2012,66272.74,65654.31,65959.75,65654.31,295309100,65654.31
27.08.2012,66082.59,65695.22,65695.22,65941.56,281230100,65941.56
28.08.2012,66576.35,66023.17,66059.71,66139.3,411107200,66139.3
29.08.2012,66399.52,65858,66213.19,66152.55,329820700,66152.55
31.08.2012,67367.95,65803.56,65936.21,67367.95,423775100,67367.95
03.09.2012,67441.2,66862.79,67304.02,67208.22,324871400,67208.22
04.09.2012,67507.09,66863.48,67304.73,66898.1,467022700,66898.1
05.09.2012,67717.27,66709.08,66984.65,67559.48,419307300,67559.48
06.09.2012,67876.44,67069.21,67823.18,67714.84,453003800,67714.84
07.09.2012,68266.42,67447.69,67773.67,67937.05,546222800,67937.05
10.09.2012,68431.1,68047.73,68121.96,68121.6,429757700,68121.6
11.09.2012,68382.73,67897.53,68079.65,68105.07,395825800,68105.07
12.09.2012,68540.68,68019.88,68246.77,68184,451478500,68184
13.09.2012,68460.42,67256.46,68318.21,67290.68,383125200,67290.68
14.09.2012,68537.63,68008.48,68151.98,68180.49,516267200,68180.49
17.09.2012,68258.67,67784.78,68005.06,68092.28,384513200,68092.28
18.09.2012,68183.23,67379.53,68065.72,67600.35,428707900,67600.35
19.09.2012,67968.39,66909.24,67890.29,67114.82,529123900,67114.82
20.09.2012,67125.85,66473.11,66712,67001.68,394066300,67001.68
21.09.2012,68142.93,67199.05,67289.13,67891.46,454746500,67891.46
24.09.2012,67723.62,66827.55,67419.16,67207.14,408621800,67207.14
25.09.2012,67809.58,66975.25,67329.26,67809.58,473294100,67809.58
26.09.2012,68001.13,66653.11,67411.27,66675.67,543822200,66675.67
27.09.2012,67153.55,66739.57,67015.18,66770.56,417694100,66770.56
28.09.2012,67192.72,66093.97,67073.96,66396.71,377417200,66396.71
01.10.2012,66874.84,65967.41,66270.14,66754.88,412326700,66754.88
02.10.2012,67582.32,66898.38,66898.38,67498.2,437088800,67498.2
03.10.2012,67809.44,66803.1,67515.04,66822.36,431219800,66822.36
04.10.2012,66952.95,65639.64,66635.55,66909.38,618096600,66909.38
05.10.2012,67736.59,67116.21,67164.8,67383.68,496095700,67383.68
08.10.2012,67608.02,67103.57,67345.61,67435.37,393626800,67435.37
09.10.2012,68126.43,67328.15,67698.25,68062.86,444998600,68062.86
10.10.2012,68597.71,67869.28,67914.24,68457.58,485926900,68457.58
11.10.2012,69656.61,68502.89,68564.58,69577.6,611676900,69577.6
12.10.2012,69969.05,69407.45,69677.88,69603.13,479455800,69603.13
15.10.2012,70001.17,69277.49,69562.97,69769.73,344962400,69769.73
16.10.2012,70619.84,70112.3,70216.12,70281.72,448718600,70281.72
17.10.2012,70828.63,70406.06,70512.99,70686.5,375296500,70686.5
18.10.2012,70923.16,70265.58,70868.74,70355.84,385089900,70355.84
19.10.2012,70817.09,70147.44,70394.14,70774.02,376226700,70774.02
22.10.2012,71294.92,70756.99,70800.44,71219.47,375406700,71219.47
23.10.2012,71341.96,70556.35,71338.42,70762.31,330977000,70762.31
24.10.2012,71013.54,70531.86,70910.83,70708.41,131034900,70708.41
30.10.2012,71716.91,70629.47,70676.54,71716.91,310690800,71716.91
31.10.2012,72703.01,71843.83,71843.83,72528.97,603113500,72528.97
01.11.2012,72940.82,72164.52,72574.24,72552.51,626633000,72552.51
02.11.2012,72513.49,71329.77,72513.49,71422.61,512608900,71422.61
05.11.2012,73313.87,71092.91,71615.09,72737.1,656795100,72737.1
06.11.2012,72851.24,71950.74,72696.23,72039.74,586838700,72039.74
07.11.2012,72805.22,71601.35,72422.71,71604.91,547006500,71604.91
08.11.2012,72664.32,71455.44,71797.23,72649.83,552056600,72649.83
09.11.2012,73013.99,71659.44,72756.56,71820.28,552825200,71820.28
12.11.2012,71884.25,71357.03,71818.19,71357.03,383705900,71357.03
13.11.2012,72015.2,71042.97,71194.48,72015.2,460406000,72015.2
14.11.2012,72552.76,71325.57,72080.11,71325.57,452518500,71325.57
15.11.2012,71623.19,71253.24,71347.88,71597.22,344786900,71597.22
16.11.2012,71763.74,70759.68,71555.55,70790.51,574709400,70790.51
19.11.2012,71143.36,70224.38,70938.81,70607.4,639665700,70607.4
20.11.2012,71083.48,70556.08,70822.76,70636.74,449778100,70636.74
21.11.2012,71435.5,70243.9,70599.25,70460.76,639319400,70460.76
22.11.2012,71058.01,69926.07,70692.48,69926.07,507956200,69926.07
23.11.2012,71079.31,69817.03,70149.13,71004.31,462434200,71004.31
26.11.2012,71910.88,71107.93,71183.76,71866.85,473240100,71866.85
27.11.2012,72608.25,71655.1,72072.24,71999.71,650552600,71999.71
28.11.2012,72462.3,71566.22,72159.22,71974.49,545183200,71974.49
29.11.2012,72891.74,72325.28,72325.28,72448.89,534613500,72448.89
30.11.2012,73074.64,72418.55,72636.8,73058.51,510024300,73058.51
03.12.2012,74298.91,73125.79,73125.79,74298.91,563130500,74298.91
04.12.2012,75547.43,74185.02,74226.88,75522.65,689673900,75522.65
05.12.2012,76131.88,75095.6,75920.4,76038.35,715275200,76038.35
06.12.2012,76247.04,75539.88,75736.08,75785.58,656151400,75785.58
07.12.2012,76346.25,75437.55,75677.96,76242.2,631829600,76242.2
10.12.2012,76954.33,76047.54,76236.01,76734.4,613811900,76734.4
11.12.2012,77573.22,76750.44,76823.63,76814.77,842063900,76814.77
12.12.2012,77466.41,76731.7,77027.55,77404.37,553277200,77404.37
13.12.2012,77804.38,76889.34,77620.16,76963.34,505791400,76963.34
14.12.2012,77362.79,76204.29,77089.16,76293.15,400982800,76293.15
17.12.2012,77529.4,76300.76,76382.45,77466.9,481151800,77466.9
18.12.2012,78136.69,77260.82,77844.94,77298.45,493640400,77298.45
19.12.2012,77889.68,76801.86,77625.13,76810.26,488239500,76810.26
20.12.2012,77435.52,76658.71,76826.7,76814.43,437087400,76814.43
21.12.2012,76892.51,76408.56,76467.23,76684.74,489351900,76684.74
24.12.2012,77544.83,76719.77,76811.17,77314.46,512532300,77314.46
25.12.2012,77783.69,77451.94,77485.82,77596.24,389967500,77596.24
26.12.2012,78239.93,77731.29,77852.44,77991.1,628723500,77991.1
27.12.2012,78862.07,78103.39,78103.39,78454.19,516767300,78454.19
28.12.2012,79077.32,78311.97,79008.08,78579.08,372591400,78579.08
31.12.2012,78671.98,77676.06,78541.95,78208.44,335080600,78208.44
02.01.2013,79689.4,78680.79,78857.34,79642.08,541498600,79642.08
03.01.2013,80165.66,79392.47,79777.24,80033.33,689567900,80033.33
04.01.2013,79959.54,79293.65,79756.88,79563.95,545989800,79563.95
07.01.2013,80443.67,79674.06,79800.65,80224.41,553649500,80224.41
08.01.2013,81077.86,80022.67,80394.87,80161.71,730478500,80161.71
09.01.2013,81150.53,79815.05,80417.23,81149.13,741755300,81149.13
10.01.2013,81505.03,80476.99,81416.08,80837.46,848278300,80837.46
11.01.2013,81351.89,80738.85,81053.04,81033.52,671193700,81033.52
14.01.2013,82219.54,81229.43,81417.2,81990.01,783252400,81990.01
15.01.2013,82512.28,81706.43,81998.62,82406.13,591695200,82406.13
16.01.2013,84173.73,82516.45,82608.62,84082.15,680895900,84082.15
17.01.2013,85395.19,84294.67,84405.25,84860.26,801081600,84860.26
18.01.2013,85596.65,84209.93,85182.14,85004.87,808590400,85004.87
21.01.2013,85719.36,84901.55,85297.46,85281.53,604773300,85281.53
22.01.2013,86497.46,84532.49,85459.72,85646.87,973968500,85646.87
23.01.2013,86497.17,85680.92,85835.22,86340.97,776719100,86340.97
24.01.2013,86787.15,85783.11,86518.17,86437.89,836061700,86437.89
25.01.2013,86614.59,84666.6,86569.97,84755.1,764354900,84755.1
28.01.2013,84905.52,80702.38,84902.67,81165.81,851325800,81165.81
29.01.2013,82225.44,80038.86,81196.21,82178.34,756346400,82178.34
30.01.2013,82564.52,78917.69,82403.12,78982.94,785903000,78982.94
31.01.2013,80364.4,78647.84,79139.92,78783.47,651290400,78783.47
01.02.2013,80342.99,78989.19,79050,80221.68,557904000,80221.68
04.02.2013,81209.68,79983.4,80413.34,80722.66,676002600,80722.66
05.02.2013,81219.63,79937.99,81011.13,80309.85,529790000,80309.85
06.02.2013,80736.48,79821.49,80293.33,80054.41,536053000,80054.41
07.02.2013,80427.48,78079.29,80147.09,78149.29,648162900,78149.29
08.02.2013,78813.64,77211.22,78324.24,78683.99,735307600,78683.99
11.02.2013,78831.9,77255.83,78831.9,77255.83,486515300,77255.83
12.02.2013,78886.68,77296.6,77516.6,78078.81,536858600,78078.81
13.02.2013,79301.13,77943.39,78549.54,77943.39,556307400,77943.39
14.02.2013,78110.14,76630.45,77973.48,77580.5,541065800,77580.5
15.02.2013,78443.95,76697.64,77773.88,78081.4,555976300,78081.4
18.02.2013,78528.48,77616.14,78419.05,77907.51,448572000,77907.51
19.02.2013,78523.14,77256.6,78017.5,78274.87,512387600,78274.87
20.02.2013,79074.49,78057.57,78533.43,78891.26,560977700,78891.26
21.02.2013,78774.91,77154.43,78350.45,77269.15,597238600,77269.15
22.02.2013,77682.62,75667.54,77607.01,75898.69,534161800,75898.69
25.02.2013,76929,75634.39,76073.46,76670.32,427766300,76670.32
26.02.2013,77955.93,75831.2,75924.48,77514.33,496025900,77514.33
27.02.2013,78429.05,77198.43,77906.17,78166.25,600855400,78166.25
28.02.2013,79506.25,78292.36,78431.56,79333.67,583259400,79333.67
01.03.2013,79995.13,78649.04,79319.9,79867.54,574431200,79867.54
04.03.2013,80770.58,79823.34,79859.31,80612.21,472357400,80612.21
05.03.2013,81603.65,80805.74,80873,81051.21,476218600,81051.21
06.03.2013,82398.7,81163.36,81163.36,82173.98,586139400,82173.98
07.03.2013,82717.57,81546.2,82348.26,81834.73,598179500,81834.73
08.03.2013,83763.78,81894.18,82154.31,83541.62,576674700,83541.62
11.03.2013,83932.95,83119.65,83519.07,83119.65,476531600,83119.65
12.03.2013,83785.8,83044.98,83340.34,83347.54,386562400,83347.54
13.03.2013,83552.32,82612.02,83320.98,82619.05,398903600,82619.05
14.03.2013,82952.97,81981.58,82766,81981.58,353684200,81981.58
15.03.2013,83587.04,82419.46,82541.51,83115.48,482123300,83115.48
18.03.2013,83466.01,82298.04,82298.04,83378.82,386804100,83378.82
19.03.2013,83929.6,82153.84,83703.02,82286.32,409862000,82286.32
20.03.2013,82961.02,82160.84,82488.59,82160.84,323022000,82160.84
21.03.2013,83283.05,82028.07,82109.08,82373.94,447219000,82373.94
22.03.2013,82600.16,81847.66,82399.97,82452.04,338519300,82452.04
25.03.2013,83196.93,82372.19,83032.61,82765.64,359835600,82765.64
26.03.2013,84002.69,82867.6,83046.98,83970.92,462390100,83970.92
27.03.2013,84320.01,83450.41,84155.8,84195.16,489888600,84195.16
28.03.2013,85477.82,84314.72,85057.61,85253.95,545301400,85253.95
29.03.2013,85999.29,85222.67,85397.98,85898.99,471065800,85898.99
01.04.2013,86370.94,85683.07,85811.97,86112.33,355646800,86112.33
02.04.2013,86289.09,85358.13,86091.71,86026.67,467988100,86026.67
03.04.2013,86366.29,84860.07,86190.98,84860.07,484095700,84860.07
04.04.2013,84803.76,83243.81,84803.76,83243.81,511453900,83243.81
05.04.2013,83536.44,82071.25,83536.44,82071.25,519758100,82071.25
08.04.2013,83416.49,82033.19,82299.84,83346.51,443699400,83346.51
09.04.2013,83781.19,82514.04,83598.27,82770.42,468885200,82770.42
10.04.2013,83088.59,82204.37,82865.91,82404.32,430253100,82404.32
11.04.2013,84175.37,83038.79,83038.79,84102.61,511003800,84102.61
